ID	ICON	技能等级	职业	等级限制	修炼次数	消耗金钱	攻击	防御	暴击	闪避	忽视进攻	忽视防御	减免率	减免几率	连击伤害	连击几率	吸收率	吸收几率	吸血率	吸血几率	生命条件	攻击提升	反伤率	反伤几率	技能描述	技能名字	自己技能动画	对方技能动画
302	27	31	3	402	285	72620	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	32	3	422	290	80228	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	33	3	442	295	88634	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	34	3	462	300	97921	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
302	27	35	3	482	305	108181	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.320	name.skill.320		
303	29	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.321	38KS_Myself	37KS_Others
303	29	1	3	14	50	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	0	0	tip.skill.321	name.skill.321	38KS_Myself	37KS_Others
303	29	2	3	24	60	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	10	0	0	tip.skill.322	name.skill.322	38KS_Myself	37KS_Others
303	29	3	3	34	70	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	0	0	tip.skill.323	name.skill.323	38KS_Myself	37KS_Others
303	29	4	3	44	80	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	0	tip.skill.324	name.skill.324	38KS_Myself	37KS_Others
303	29	5	3	54	90	2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	25	0	0	tip.skill.325	name.skill.325	38KS_Myself	37KS_Others
303	29	6	3	64	120	3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	tip.skill.326	name.skill.326	38KS_Myself	37KS_Others
303	29	7	3	74	140	5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	35	0	0	tip.skill.327	name.skill.327	38KS_Myself	37KS_Others
303	29	8	3	79	160	6447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	40	0	0	tip.skill.328	name.skill.328	38KS_Myself	37KS_Others
303	29	9	3	84	180	7115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	45	0	0	tip.skill.329	name.skill.329	38KS_Myself	37KS_Others
303	29	10	3	89	230	7855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	50	0	0	tip.skill.330	name.skill.330	38KS_Myself	37KS_Others
304	31	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.331	52FSLY_Myself	53FSLY_Others
304	31	1	3	16	100	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	tip.skill.331	name.skill.331	52FSLY_Myself	53FSLY_Others
304	31	2	3	26	120	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	20	tip.skill.332	name.skill.332	52FSLY_Myself	53FSLY_Others
304	31	3	3	36	140	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	tip.skill.333	name.skill.333	52FSLY_Myself	53FSLY_Others
304	31	4	3	46	160	1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	20	tip.skill.334	name.skill.334	52FSLY_Myself	53FSLY_Others
304	31	5	3	56	180	2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	20	tip.skill.335	name.skill.335	52FSLY_Myself	53FSLY_Others
304	31	6	3	66	220	4317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	20	tip.skill.336	name.skill.336	52FSLY_Myself	53FSLY_Others
304	31	7	3	76	260	6077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	tip.skill.337	name.skill.337	52FSLY_Myself	53FSLY_Others
304	31	8	3	81	300	6706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	20	tip.skill.338	name.skill.338	52FSLY_Myself	53FSLY_Others
304	31	9	3	86	340	7402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	20	tip.skill.339	name.skill.339	52FSLY_Myself	53FSLY_Others
304	31	10	3	91	400	8172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	20	tip.skill.340	name.skill.340	52FSLY_Myself	53FSLY_Others
305	33	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.341		
305	33	1	3	18	200	423	50	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.341	name.skill.341		
305	33	2	3	28	230	684	55	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.342	name.skill.342		
305	33	3	3	38	260	1107	60	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.343	name.skill.343		
305	33	4	3	48	290	1799	65	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.344	name.skill.344		
305	33	5	3	58	320	2925	70	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.345	name.skill.345		
305	33	6	3	68	350	4758	75	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.346	name.skill.346		
305	33	7	3	78	380	6321	80	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.347	name.skill.347		
305	33	8	3	83	410	6976	85	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.348	name.skill.348		
305	33	9	3	88	440	7701	90	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.349	name.skill.349		
305	33	10	3	93	500	8501	100	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	11	3	98	505	9384	100	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	12	3	108	510	10671	105	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	13	3	118	515	11782	110	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	14	3	128	520	13009	115	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	15	3	138	525	14366	120	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	16	3	148	530	15864	125	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	17	3	158	535	17519	130	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	18	3	168	540	19346	135	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	19	3	178	545	21366	140	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	20	3	188	550	23596	150	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	21	3	208	555	27659	155	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	22	3	228	560	30550	160	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	23	3	248	565	33744	165	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	24	3	268	570	37272	170	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	25	3	288	575	41169	175	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	26	3	308	580	45477	180	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	27	3	328	585	50236	185	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	28	3	348	590	55496	190	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	29	3	368	595	61308	195	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	30	3	388	600	67729	200	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	31	3	408	605	74823	205	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	32	3	428	610	82664	210	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	33	3	448	615	91324	215	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	34	3	468	620	100892	220	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
305	33	35	3	488	625	111464	225	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.350	name.skill.350		
306	35	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.351		
306	35	1	3	20	300	466	0	50	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.351	name.skill.351		
306	35	2	3	30	350	753	0	55	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.352	name.skill.352		
306	35	3	3	40	400	1220	0	60	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.353	name.skill.353		
306	35	4	3	50	450	1982	0	65	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.354	name.skill.354		
306	35	5	3	60	500	3224	0	70	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.355	name.skill.355		
306	35	6	3	70	550	5244	0	75	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.356	name.skill.356		
306	35	7	3	80	600	6575	0	80	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.357	name.skill.357		
306	35	8	3	85	650	7257	0	85	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.358	name.skill.358		
306	35	9	3	90	700	8012	0	90	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.359	name.skill.359		
306	35	10	3	95	800	8844	0	100	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	11	3	100	805	9762	0	100	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	12	3	110	810	10884	0	105	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	13	3	120	815	12017	0	110	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	14	3	130	820	13270	0	115	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	15	3	140	825	14654	0	120	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	16	3	150	830	16182	0	125	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	17	3	160	835	17870	0	130	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	18	3	170	840	19734	0	135	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	19	3	180	845	21794	0	140	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	20	3	190	850	24069	0	150	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	21	3	210	855	27935	0	155	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	22	3	230	860	30855	0	160	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	23	3	250	865	34081	0	165	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	24	3	270	870	37645	0	170	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	25	3	290	875	41580	0	175	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	26	3	310	880	45932	0	180	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	27	3	330	885	50739	0	185	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	28	3	350	890	56051	0	190	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	29	3	370	895	61922	0	195	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	30	3	390	900	68407	0	200	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	31	3	410	905	75572	0	205	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	32	3	430	910	83492	0	210	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	33	3	450	915	92238	0	215	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	34	3	470	920	101902	0	220	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
306	35	35	3	490	925	112581	0	225	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.360	name.skill.360		
207	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.131	35LTZN_MySelf	36LTZN_Others
207	7	1	1	16	100	384	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	tip.skill.131	name.skill.131	35LTZN_MySelf	36LTZN_Others
207	7	2	1	26	120	621	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0	0	tip.skill.132	name.skill.132	35LTZN_MySelf	36LTZN_Others
207	7	3	1	36	140	1005	0	0	0	0	0	0	0	0	15	20	0	0	0	0	0	0	0	0	tip.skill.133	name.skill.133	35LTZN_MySelf	36LTZN_Others
207	7	4	1	46	160	1633	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	tip.skill.134	name.skill.134	35LTZN_MySelf	36LTZN_Others
207	7	5	1	56	180	2654	0	0	0	0	0	0	0	0	25	20	0	0	0	0	0	0	0	0	tip.skill.135	name.skill.135	35LTZN_MySelf	36LTZN_Others
207	7	6	1	66	220	4317	0	0	0	0	0	0	0	0	30	20	0	0	0	0	0	0	0	0	tip.skill.136	name.skill.136	35LTZN_MySelf	36LTZN_Others
207	7	7	1	76	260	6077	0	0	0	0	0	0	0	0	35	20	0	0	0	0	0	0	0	0	tip.skill.137	name.skill.137	35LTZN_MySelf	36LTZN_Others
207	7	8	1	81	300	6706	0	0	0	0	0	0	0	0	40	20	0	0	0	0	0	0	0	0	tip.skill.138	name.skill.138	35LTZN_MySelf	36LTZN_Others
207	7	9	1	86	340	7402	0	0	0	0	0	0	0	0	45	20	0	0	0	0	0	0	0	0	tip.skill.139	name.skill.139	35LTZN_MySelf	36LTZN_Others
207	7	10	1	91	400	8172	0	0	0	0	0	0	0	0	50	20	0	0	0	0	0	0	0	0	tip.skill.140	name.skill.140	35LTZN_MySelf	36LTZN_Others
307	7	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.131	35LTZN_MySelf	36LTZN_Others
307	7	1	3	16	100	384	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	tip.skill.131	name.skill.131	35LTZN_MySelf	36LTZN_Others
307	7	2	3	26	120	621	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0	0	tip.skill.132	name.skill.132	35LTZN_MySelf	36LTZN_Others
307	7	3	3	36	140	1005	0	0	0	0	0	0	0	0	15	20	0	0	0	0	0	0	0	0	tip.skill.133	name.skill.133	35LTZN_MySelf	36LTZN_Others
307	7	4	3	46	160	1633	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	tip.skill.134	name.skill.134	35LTZN_MySelf	36LTZN_Others
307	7	5	3	56	180	2654	0	0	0	0	0	0	0	0	25	20	0	0	0	0	0	0	0	0	tip.skill.135	name.skill.135	35LTZN_MySelf	36LTZN_Others
307	7	6	3	66	220	4317	0	0	0	0	0	0	0	0	30	20	0	0	0	0	0	0	0	0	tip.skill.136	name.skill.136	35LTZN_MySelf	36LTZN_Others
307	7	7	3	76	260	6077	0	0	0	0	0	0	0	0	35	20	0	0	0	0	0	0	0	0	tip.skill.137	name.skill.137	35LTZN_MySelf	36LTZN_Others
307	7	8	3	81	300	6706	0	0	0	0	0	0	0	0	40	20	0	0	0	0	0	0	0	0	tip.skill.138	name.skill.138	35LTZN_MySelf	36LTZN_Others
307	7	9	3	86	340	7402	0	0	0	0	0	0	0	0	45	20	0	0	0	0	0	0	0	0	tip.skill.139	name.skill.139	35LTZN_MySelf	36LTZN_Others
307	7	10	3	91	400	8172	0	0	0	0	0	0	0	0	50	20	0	0	0	0	0	0	0	0	tip.skill.140	name.skill.140	35LTZN_MySelf	36LTZN_Others
107	19	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.231	39SX_Myself	40SX_Others
107	19	1	2	16	100	384	0	0	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	tip.skill.231	name.skill.231	39SX_Myself	40SX_Others
107	19	2	2	26	120	621	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	tip.skill.232	name.skill.232	39SX_Myself	40SX_Others
107	19	3	2	36	140	1005	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	0	tip.skill.233	name.skill.233	39SX_Myself	40SX_Others
107	19	4	2	46	160	1633	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	tip.skill.234	name.skill.234	39SX_Myself	40SX_Others
107	19	5	2	56	180	2654	0	0	0	0	0	0	0	0	0	0	0	0	25	20	0	0	0	0	tip.skill.235	name.skill.235	39SX_Myself	40SX_Others
107	19	6	2	66	220	4317	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	0	0	0	tip.skill.236	name.skill.236	39SX_Myself	40SX_Others
107	19	7	2	76	260	6077	0	0	0	0	0	0	0	0	0	0	0	0	35	20	0	0	0	0	tip.skill.237	name.skill.237	39SX_Myself	40SX_Others
107	19	8	2	81	300	6706	0	0	0	0	0	0	0	0	0	0	0	0	40	20	0	0	0	0	tip.skill.238	name.skill.238	39SX_Myself	40SX_Others
107	19	9	2	86	340	7402	0	0	0	0	0	0	0	0	0	0	0	0	45	20	0	0	0	0	tip.skill.239	name.skill.239	39SX_Myself	40SX_Others
107	19	10	2	91	400	8172	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	0	0	0	tip.skill.240	name.skill.240	39SX_Myself	40SX_Others
308	19	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.231	39SX_Myself	40SX_Others
308	19	1	3	16	100	384	0	0	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	tip.skill.231	name.skill.231	39SX_Myself	40SX_Others
308	19	2	3	26	120	621	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	tip.skill.232	name.skill.232	39SX_Myself	40SX_Others
308	19	3	3	36	140	1005	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	0	tip.skill.233	name.skill.233	39SX_Myself	40SX_Others
308	19	4	3	46	160	1633	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	tip.skill.234	name.skill.234	39SX_Myself	40SX_Others
308	19	5	3	56	180	2654	0	0	0	0	0	0	0	0	0	0	0	0	25	20	0	0	0	0	tip.skill.235	name.skill.235	39SX_Myself	40SX_Others
308	19	6	3	66	220	4317	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	0	0	0	tip.skill.236	name.skill.236	39SX_Myself	40SX_Others
308	19	7	3	76	260	6077	0	0	0	0	0	0	0	0	0	0	0	0	35	20	0	0	0	0	tip.skill.237	name.skill.237	39SX_Myself	40SX_Others
308	19	8	3	81	300	6706	0	0	0	0	0	0	0	0	0	0	0	0	40	20	0	0	0	0	tip.skill.238	name.skill.238	39SX_Myself	40SX_Others
308	19	9	3	86	340	7402	0	0	0	0	0	0	0	0	0	0	0	0	45	20	0	0	0	0	tip.skill.239	name.skill.239	39SX_Myself	40SX_Others
308	19	10	3	91	400	8172	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	0	0	0	tip.skill.240	name.skill.240	39SX_Myself	40SX_Others
108	29	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.321	38KS_Myself	37KS_Others
108	29	1	2	14	50	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	0	0	tip.skill.321	name.skill.321	38KS_Myself	37KS_Others
108	29	2	2	24	60	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	10	0	0	tip.skill.322	name.skill.322	38KS_Myself	37KS_Others
108	29	3	2	34	70	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	0	0	tip.skill.323	name.skill.323	38KS_Myself	37KS_Others
108	29	4	2	44	80	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	0	tip.skill.324	name.skill.324	38KS_Myself	37KS_Others
108	29	5	2	54	90	2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	25	0	0	tip.skill.325	name.skill.325	38KS_Myself	37KS_Others
108	29	6	2	64	120	3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	tip.skill.326	name.skill.326	38KS_Myself	37KS_Others
108	29	7	2	74	140	5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	35	0	0	tip.skill.327	name.skill.327	38KS_Myself	37KS_Others
108	29	8	2	79	160	6447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	40	0	0	tip.skill.328	name.skill.328	38KS_Myself	37KS_Others
108	29	9	2	84	180	7115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	45	0	0	tip.skill.329	name.skill.329	38KS_Myself	37KS_Others
108	29	10	2	89	230	7855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	50	0	0	tip.skill.330	name.skill.330	38KS_Myself	37KS_Others
208	29	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tip.skill.100	name.skill.321	38KS_Myself	37KS_Others
208	29	1	1	14	50	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	0	0	tip.skill.321	name.skill.321	38KS_Myself	37KS_Others
208	29	2	1	24	60	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	10	0	0	tip.skill.322	name.skill.322	38KS_Myself	37KS_Others
208	29	3	1	34	70	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	0	0	tip.skill.323	name.skill.323	38KS_Myself	37KS_Others
208	29	4	1	44	80	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	0	tip.skill.324	name.skill.324	38KS_Myself	37KS_Others
208	29	5	1	54	90	2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	25	0	0	tip.skill.325	name.skill.325	38KS_Myself	37KS_Others
208	29	6	1	64	120	3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	tip.skill.326	name.skill.326	38KS_Myself	37KS_Others
208	29	7	1	74	140	5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	35	0	0	tip.skill.327	name.skill.327	38KS_Myself	37KS_Others
208	29	8	1	79	160	6447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	40	0	0	tip.skill.328	name.skill.328	38KS_Myself	37KS_Others
208	29	9	1	84	180	7115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	45	0	0	tip.skill.329	name.skill.329	38KS_Myself	37KS_Others
208	29	10	1	89	230	7855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	50	0	0	tip.skill.330	name.skill.330	38KS_Myself	37KS_Others
